Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG40,OUT019,1492.4244672470209
FDT12,OUT049,1840.1056549831385
DRL59,OUT045,1714.8711041994152
FDT47,OUT018,1718.8476603171152
FDI60,OUT017,1732.1273297876974
DRF51,OUT027,1813.0716492377169
NCK31,OUT049,1717.7212142877013
FDB08,OUT045,1827.8943033042895
FDM44,OUT035,1810.6600644561252
FDD46,OUT018,1749.5536364600719
FDR27,OUT019,1566.5666017771907
FDV56,OUT010,1522.8048313632426
FDM02,OUT049,1752.8448706614586
FDU45,OUT018,1736.9216983276644
FDZ10,OUT017,1828.935898226477
NCK31,OUT010,1642.2467367068487
FDR27,OUT035,1798.3628014194512
FDF33,OUT013,1715.6305333439923
FDJ36,OUT046,1744.0058035790428
FDP33,OUT049,1909.058759294425
FDG17,OUT046,1871.731980424228
FDG47,OUT027,1786.874716238648
NCW29,OUT046,1779.2047280722772
DRH59,OUT017,1731.449584549865
FDR32,OUT017,1897.282250205466
FDP48,OUT035,1835.2885377920104
FDG17,OUT035,1897.9214352809026
DRJ59,OUT017,1719.831315153738
FDY48,OUT027,1879.7612619266986
FDB02,OUT046,1826.0440598855448
FDN10,OUT019,1505.9443075015615
NCD55,OUT035,1762.9406336523743
FDX34,OUT013,1818.2838923046331
FDZ38,OUT045,1816.7703957181072
DRF37,OUT049,1837.3137658664964
DRL47,OUT019,1634.715214720027
FDL27,OUT035,1750.8897241137588
NCP53,OUT035,1873.7073058486167
FDT03,OUT019,1607.4802155371187
FDJ28,OUT035,1855.1588339085413
FDF40,OUT018,1795.4724519274857
FDA32,OUT035,1920.518953972073
NCP02,OUT017,1759.0169662034468
FDZ31,OUT045,1853.4362184532952
NCQ29,OUT013,1858.9879951114854
FDP57,OUT010,1510.048781077458
FDL32,OUT027,1916.4131591055652
DRB01,OUT035,1820.6083585836104
FDJ40,OUT046,1770.0996384114642
FDO24,OUT018,1725.392715710153
FDO11,OUT018,1765.9035429826622
FDA56,OUT035,1828.3741326833429
FDF02,OUT045,1762.0899937609272
FDA10,OUT013,1808.4099555659272
NCI55,OUT017,1824.365847660153
FDZ40,OUT010,1497.1582433935025
FDV08,OUT049,1721.5031345622997
FDN48,OUT013,1755.4501854260445
FDU57,OUT017,1840.1390709570924
DRF49,OUT013,1761.7472979475167
FDS02,OUT035,1840.4871901234337
FDS43,OUT046,1864.351350808675
FDT16,OUT013,1892.3377150017247
FDX19,OUT027,1984.8129039431403
FDK15,OUT046,1750.8420212176663
DRA12,OUT049,1763.559408270427
FDY35,OUT017,1731.7483229663394
NCU42,OUT013,1865.3550233060716
FDD26,OUT013,1842.9698097621301
FDR11,OUT018,1732.912006031916
NCP53,OUT045,1848.637685292476
FDP34,OUT045,1820.4313854863876
NCV41,OUT019,1553.3473919263154
FDN20,OUT018,1764.9265666408091
FDZ16,OUT018,1773.5520559231127
FDZ28,OUT049,1785.1271790125863
NCL55,OUT013,1769.8938441412595
NCJ17,OUT046,1724.6286689738988
FDT37,OUT046,1877.8829480515167
FDV51,OUT049,1806.5107284581472
FDZ28,OUT035,1809.4251840075328
FDN27,OUT013,1782.3193349127453
FDS14,OUT019,1560.259285710595
FDZ58,OUT045,1803.8241430378116
FDD46,OUT046,1812.248594684408
FDJ03,OUT035,1733.8693754603942
FDU03,OUT010,1592.0489165217055
FDA33,OUT027,1950.9648821510702
NCW53,OUT035,1843.4985250094144
NCC55,OUT017,1739.0166836662563
FDP52,OUT019,1572.9322175788445
FDE39,OUT049,1774.8224970272192
FDB44,OUT035,1904.2829413190514
FDG59,OUT013,1722.3260626651231
FDI05,OUT013,1736.8626045081705
FDF59,OUT045,1737.850020762505
FDM39,OUT019,1554.956628886095
FDB14,OUT013,1768.7465244216285
NCS05,OUT019,1559.4193109634566
DRJ35,OUT045,1716.642862114485
FDO31,OUT019,1508.3399816268222
FDA31,OUT046,1832.9927444352631
FDX40,OUT049,1697.5330596923898
FDW56,OUT045,1856.2238258332493
FDH09,OUT018,1713.9623421737674
FDA52,OUT019,1548.7640989994854
FDF20,OUT019,1548.6595331929088
FDE40,OUT046,1717.857544106084
NCU17,OUT046,1741.006271206375
NCP14,OUT035,1800.3224655744932
FDN25,OUT027,1732.9652166736114
FDU39,OUT049,1732.4594353726309
NCM05,OUT017,1867.3725350313634
FDU07,OUT017,1843.2692073413675
FDF28,OUT049,1787.6611717879634
FDR57,OUT049,1834.6000132274064
FDJ33,OUT013,1780.6997614406728
DRH23,OUT035,1721.2139494386283
FDQ52,OUT046,1867.4037018569452
DRK13,OUT035,1807.1541320771137
FDP09,OUT046,1884.4940000618483
FDR08,OUT027,1924.123114663887
FDV50,OUT045,1761.8012698529442
FDT13,OUT049,1841.9251707753792
FDJ27,OUT027,1847.1450248039573
FDH21,OUT046,1720.5297443038137
FDW14,OUT027,1867.9836639366001
FDL52,OUT049,1703.2024248102039
FDW28,OUT017,1853.7401588037856
FDL40,OUT049,1763.103714229627
FDE24,OUT046,1780.8206222334597
FDX35,OUT049,1797.9904400547541
FDP46,OUT017,1779.9562071934463
FDX56,OUT045,1871.8599676450026
FDQ45,OUT049,1865.7227776734157
FDK50,OUT027,1923.235435389589
FDY26,OUT045,1841.9712559373456
FDQ09,OUT017,1810.121444096561
FDN39,OUT049,1773.0305603219203
FDP13,OUT017,1720.6330649309155
FDR51,OUT013,1802.9833768566334
FDZ49,OUT010,1592.7854328655958
FDL28,OUT018,1791.9380001874404
FDZ10,OUT035,1840.8741676515306
FDK38,OUT013,1815.2048766453736
DRL49,OUT027,1870.2352143470125
FDR15,OUT013,1805.894978685371
FDQ24,OUT035,1883.6082927488505
FDD56,OUT013,1857.6274142699408
NCR42,OUT046,1724.9499023272092
FDH52,OUT045,1718.3851353448292
FDH57,OUT019,1511.9764942527001
FDR15,OUT010,1628.448347302828
FDJ34,OUT035,1831.0687270272865
FDW37,OUT035,1774.2472785060424
FDQ23,OUT018,1720.5470106694409
FDP34,OUT013,1844.6515334440376
FDE04,OUT027,1931.0559627088207
FDC48,OUT045,1729.7583228558767
FDA47,OUT019,1547.0872292906333
FDI35,OUT018,1730.175616159318
NCV05,OUT013,1807.6647915983092
FDR28,OUT045,1815.69505645191
FDH31,OUT017,1768.7975964832356
FDP59,OUT019,1619.013165694444
FDS19,OUT018,1695.9349609247672
FDM60,OUT045,1695.6475933096606
FDJ44,OUT018,1762.8091975019447
DRH51,OUT017,1752.6858812471748
DRC25,OUT017,1736.5672657507157
DRE25,OUT013,1751.147035594539
NCX05,OUT049,1762.0466292461833
FDR11,OUT017,1773.5702024756445
DRP47,OUT045,1780.7094953811913
DRC49,OUT019,1559.721056034933
FDQ47,OUT027,1775.5406204262013
FDL20,OUT013,1791.9755275599032
FDM34,OUT035,1845.6761587107135
NCN55,OUT013,1774.1565031121058
FDD41,OUT035,1778.6413198519033
FDE52,OUT049,1752.4125431939838
NCT18,OUT019,1546.2322503992734
FDJ32,OUT018,1683.7680296209312
FDE16,OUT046,1855.1746761297961
FDZ09,OUT045,1834.5337469585843
DRZ11,OUT046,1745.904063554115
FDK41,OUT049,1736.387530603594
FDE56,OUT049,1723.980526218789
FDH34,OUT013,1883.3592418292644
DRI49,OUT013,1727.862800743527
DRI59,OUT046,1783.8892043630735
DRC36,OUT049,1792.362414470907
FDS15,OUT019,1559.521578127614
FDI07,OUT018,1765.677253908987
FDZ15,OUT018,1723.0957420984557
NCX41,OUT027,1911.5189959646546
NCO29,OUT019,1567.14239922693
FDF57,OUT013,1859.9244865433632
FDI33,OUT035,1807.4398588406943
DRJ47,OUT049,1767.9348603198862
FDB34,OUT046,1769.971359877782
FDY22,OUT027,1920.0801230292595
DRL11,OUT017,1768.6553120556882
FDY46,OUT035,1898.2016853699092
FDG17,OUT013,1877.6277972443643
FDE52,OUT018,1705.6180426254648
DRP47,OUT027,1818.406171000376
FDO01,OUT010,1681.8886993748013
FDL09,OUT046,1832.1261057244453
FDR57,OUT013,1849.419826582592
DRD37,OUT035,1723.1459358345105
FDQ36,OUT027,1806.9321866979526
FDL33,OUT049,1862.5466507992794
FDL48,OUT045,1701.8179136003023
FDL28,OUT049,1868.2638613484185
NCN29,OUT046,1720.3562534666532
FDO13,OUT035,1731.9567745991226
FDB38,OUT045,1814.9660173158895
FDI36,OUT035,1849.981383810439
FDI58,OUT035,1796.1452641175435
FDH22,OUT018,1734.893651940202
FDQ27,OUT013,1769.571088546631
FDT33,OUT046,1844.727374022148
FDC56,OUT045,1775.734804984288
FDF14,OUT046,1795.8234223065226
FDQ39,OUT017,1828.6783431558554
NCM43,OUT017,1755.3170456370876
FDS46,OUT035,1832.4306936400458
FDI22,OUT049,1880.8769857004852
NCE43,OUT045,1844.274761976045
FDZ36,OUT010,1566.8621584199234
FDR13,OUT019,1545.9501587487794
FDP46,OUT018,1716.4750630352794
FDW56,OUT019,1537.5912979673049
FDB40,OUT017,1812.667040387892
FDM28,OUT018,1763.6493807790534
FDV49,OUT013,1892.3412162988473
NCS53,OUT018,1737.3656646481302
FDO03,OUT049,1838.867057294055
FDT15,OUT035,1836.785648750616
FDD33,OUT049,1887.6674110448141
FDX13,OUT017,1886.6250101010633
FDH60,OUT013,1830.8853303554683
DRH51,OUT046,1737.7532136884613
NCL07,OUT049,1716.6112548808578
FDW51,OUT045,1817.4278554314428
FDF21,OUT019,1537.3808173904367
FDH26,OUT019,1559.1156801115849
FDJ03,OUT049,1715.1867642200828
FDU35,OUT017,1752.237060656408
DRL01,OUT018,1765.0804006529254
FDE59,OUT045,1712.961280758353
FDI60,OUT035,1738.6343048054093
DRH39,OUT035,1749.1335523301893
FDK36,OUT049,1713.0706245674487
FDN52,OUT045,1726.345787689173
FDU12,OUT017,1879.1655519285487
NCT05,OUT027,1928.5698647659997
FDS37,OUT027,1897.4280940561343
FDK24,OUT017,1710.6202810297464
DRF36,OUT013,1819.6916083547765
FDN46,OUT010,1532.1347346059624
NCN06,OUT045,1828.533365024947
FDD59,OUT035,1734.301529162907
FDM14,OUT045,1766.0453147542412
FDO10,OUT018,1699.0954530483052
FDU35,OUT013,1753.2481883619707
NCA30,OUT018,1773.000269988125
NCO41,OUT049,1756.299292308912
FDI24,OUT046,1808.6512373155524
FDZ16,OUT046,1815.7790911788297
FDV47,OUT046,1742.6366907163351
FDV16,OUT045,1697.5471906402117
FDZ22,OUT035,1793.845233538559
FDO20,OUT010,1589.3176717279748
FDW38,OUT013,1736.909625023423
FDW52,OUT045,1816.9727252111772
FDT43,OUT019,1496.0705214826708
NCS29,OUT045,1854.6188149125826
NCC31,OUT017,1852.475067642472
FDA21,OUT017,1869.9761832343688
FDQ55,OUT046,1799.7572510199184
NCE54,OUT049,1768.8204676234739
FDD45,OUT017,1787.7064159260467
NCP17,OUT017,1740.2134378692592
FDR47,OUT035,1792.4629302661185
DRM35,OUT013,1771.443658779983
FDR47,OUT019,1638.8678096998744
FDX19,OUT010,1571.5931778678457
FDV22,OUT027,1962.4750077795386
FDQ46,OUT027,1887.1158363047452
DRO47,OUT045,1729.7206694467122
FDB44,OUT010,1579.0375218036108
FDN02,OUT010,1580.3410717342094
FDW10,OUT045,1845.8846459034473
FDJ41,OUT019,1603.435829766903
FDM50,OUT046,1732.376157026988
FDW10,OUT035,1878.3903168910688
FDY48,OUT049,1758.2712255317817
NCE30,OUT027,1974.626882394366
FDO04,OUT045,1716.4238413137666
FDQ26,OUT010,1509.9818307629287
NCX29,OUT018,1730.581817525321
FDE39,OUT046,1767.855905826505
NCR54,OUT027,1969.264077465661
NCP55,OUT027,1761.8848880448563
FDX22,OUT017,1894.6795635013
FDI05,OUT035,1733.4944845583943
FDC51,OUT027,1894.752912925692
FDC10,OUT013,1819.7140401459858
FDJ46,OUT045,1855.8748811319922
FDV10,OUT010,1493.0781446022024
FDX12,OUT027,1858.985401770272
FDL43,OUT019,1558.3436112865272
DRB13,OUT046,1793.6705053933956
FDF59,OUT027,1770.3316386735046
FDT35,OUT049,1778.0924986073512
NCJ19,OUT035,1724.3509039684388
FDT35,OUT018,1742.3923883875343
FDI48,OUT046,1709.2238756076442
DRC24,OUT019,1575.4374035552005
NCZ05,OUT017,1766.1700415981622
FDJ57,OUT049,1719.7579097409428
FDX11,OUT017,1823.3088697773028
FDE09,OUT035,1817.660907770874
NCK06,OUT049,1803.7385407601957
DRE37,OUT017,1811.4822876614887
FDV56,OUT046,1789.3800097526707
FDY43,OUT017,1853.8947749965669
FDV35,OUT013,1771.7553382958963
FDF05,OUT019,1597.0508633320046
FDA36,OUT035,1834.7690671727348
FDS13,OUT027,1935.0115968916182
FDU47,OUT013,1771.0571412627837
FDI36,OUT010,1564.8905516197904
FDH48,OUT046,1738.5012537485459
FDZ14,OUT013,1789.5113121002012
FDS46,OUT013,1826.4358828452746
FDE21,OUT017,1815.1391601870573
FDA26,OUT049,1848.650200550778
FDV12,OUT046,1750.628090246603
FDL46,OUT019,1516.5937727619682
FDN57,OUT013,1848.2876038671375
NCJ18,OUT017,1794.6469904464598
FDO36,OUT045,1806.7558258148879
FDX55,OUT018,1798.7638733937665
FDT25,OUT019,1558.8430522398382
FDD16,OUT049,1740.3952769019256
NCX18,OUT013,1889.7205853529463
NCG55,OUT018,1736.628245479727
NCV18,OUT049,1762.3587452326974
NCS18,OUT035,1827.3935063902202
FDC37,OUT045,1753.3877389487118
FDE47,OUT046,1739.5995110083777
DRG49,OUT019,1602.526692383238
FDC39,OUT049,1842.210106655358
FDH24,OUT019,1563.7701972773577
FDV39,OUT027,1903.4017856897854
NCL17,OUT045,1775.593669576963
NCY53,OUT035,1782.8119567527006
FDH52,OUT013,1739.8920793863506
NCD19,OUT018,1697.3544818348523
FDI44,OUT046,1747.3263688136112
DRD49,OUT027,1873.2895669027062
FDN08,OUT035,1815.1736360638056
FDO20,OUT027,1971.517115104234
FDY02,OUT046,1866.830195414595
FDX23,OUT045,1737.6208682813387
FDX01,OUT017,1796.4044916650982
FDH20,OUT027,1919.3823655291762
NCX41,OUT017,1846.4050302430003
FDD21,OUT027,1934.1590660301604
DRH11,OUT019,1622.2144165389002
DRE60,OUT018,1753.4683387262678
FDB10,OUT013,1918.9028403321547
FDH38,OUT013,1792.7140185072699
NCL07,OUT018,1699.7151754311928
FDD48,OUT046,1763.1892639576997
NCT54,OUT027,1894.962698400604
FDF32,OUT027,1987.2837822373492
DRH51,OUT045,1736.2490162382478
DRG03,OUT035,1832.678468823143
NCY42,OUT019,1555.6346007714237
FDH32,OUT017,1784.6340908947384
NCJ06,OUT027,1922.421727386536
FDH47,OUT027,1758.3543113657256
FDZ08,OUT018,1695.3143465233438
FDK16,OUT017,1749.7820656285273
DRG01,OUT018,1689.7466140594279
NCM53,OUT027,1863.2053304450576
NCB07,OUT035,1896.7249156597932
NCZ06,OUT035,1926.260853045128
FDU48,OUT049,1778.6288169153017
NCB55,OUT027,1857.018436522632
FDP15,OUT013,1859.662821556335
FDF17,OUT046,1835.278592545978
NCN06,OUT049,1833.828025251097
DRM48,OUT018,1667.516492275088
FDH10,OUT046,1841.7856496814395
FDC60,OUT018,1691.7753917876987
FDE35,OUT018,1707.3637341807485
DRI23,OUT013,1758.8843750416268
NCR38,OUT013,1907.7939820782508
FDP04,OUT035,1752.858372208241
NCW17,OUT045,1773.170980821445
FDX34,OUT017,1813.8984738587305
NCK53,OUT045,1746.143075924106
NCO54,OUT010,1526.1617540709458
NCH55,OUT046,1811.1147022117661
FDT44,OUT027,1927.2942409042366
DRG49,OUT046,1823.9301728090625
FDX46,OUT010,1490.3431037543608
DRG36,OUT049,1785.865071182081
FDU37,OUT049,1733.1695498984652
FDK10,OUT049,1853.5617739481193
DRF37,OUT027,1901.8894005206257
FDC44,OUT035,1788.2175084341598
FDP15,OUT046,1846.5365482099498
FDZ27,OUT027,1841.0299324642554
FDY22,OUT019,1548.1740029727052
DRG51,OUT035,1843.8682083035603
FDN58,OUT045,1902.3144374935305
FDW01,OUT049,1811.9401695441875
FDX24,OUT018,1701.9278798595983
FDO51,OUT017,1726.622590993898
FDJ52,OUT027,1924.795078401196
NCY06,OUT010,1526.1281005794444
FDE20,OUT018,1768.7031765409736
FDT23,OUT010,1610.8186283266944
FDQ51,OUT046,1725.513558209514
FDE35,OUT046,1721.499558830834
FDB46,OUT013,1831.0069232586877
NCG19,OUT035,1893.44485132856
NCL06,OUT018,1825.1156801724753
FDT36,OUT019,1528.3597655043034
FDC56,OUT049,1783.2122267524458
FDJ26,OUT049,1853.006352784602
FDZ59,OUT017,1806.963740266033
FDV11,OUT027,1840.802890362334
FDR13,OUT010,1550.647390599192
FDI15,OUT018,1782.4864679835357
FDF47,OUT018,1733.6782074361004
NCB54,OUT019,1549.635820126374
NCK19,OUT027,1789.1446613514424
FDX16,OUT017,1819.7258859124586
FDL50,OUT045,1787.6445424722012
NCE31,OUT035,1729.1826770434918
DRJ01,OUT049,1770.06226406378
FDE22,OUT013,1864.2232675033852
FDY20,OUT019,1488.8808366161347
NCO14,OUT045,1732.1072968282824
NCR50,OUT017,1848.1276616011103
DRM47,OUT017,1780.5525021838982
FDO27,OUT010,1600.762153446242
FDJ20,OUT027,1919.5348656751164
NCX17,OUT013,1836.3344761634526
FDG59,OUT049,1716.846597703848
FDD52,OUT045,1739.7573973919255
FDO48,OUT017,1860.745593593905
FDC59,OUT019,1658.9575207661112
FDS15,OUT018,1718.5275327415047
FDB47,OUT035,1912.235011570609
FDV14,OUT019,1525.5936022405403
FDB27,OUT013,1829.8088976065953
FDA35,OUT035,1792.4137659209607
FDN51,OUT018,1789.421906643723
FDO39,OUT019,1596.5199327257378
FDB28,OUT049,1827.131443705751
DRJ25,OUT046,1694.0288517220504
FDH46,OUT027,1914.6822343127199
FDI10,OUT045,1843.549616190969
FDU21,OUT018,1675.8255150790085
FDD09,OUT049,1861.9645607225063
FDD10,OUT046,1854.2792396307489
FDN31,OUT010,1539.6548733208524
FDA46,OUT018,1787.4553604241335
FDM56,OUT046,1775.0122979406
FDF11,OUT010,1685.2259690042079
FDS32,OUT018,1746.064316595918
NCM06,OUT013,1844.1141940462458
FDZ26,OUT045,1844.8476303592822
FDO01,OUT013,1725.742043036422
FDJ46,OUT049,1860.8640033702966
FDG26,OUT019,1608.2771846890953
FDZ38,OUT035,1849.013774759309
NCO55,OUT013,1738.545579331809
FDT60,OUT035,1789.38623625568
FDW37,OUT049,1750.3647215838653
NCK42,OUT018,1793.0401652558173
FDA45,OUT046,1826.1860259365883
FDW55,OUT018,1819.6859410262387
FDY44,OUT017,1889.3242937575385
FDQ31,OUT017,1772.552866676905
FDM09,OUT049,1848.9765826350454
FDH12,OUT018,1703.0309712767098
NCQ43,OUT035,1745.2895157325959
FDT33,OUT035,1874.2040789742948
NCT41,OUT018,1736.873873793352
DRJ25,OUT010,1561.9726649129877
NCQ41,OUT046,1827.8164269002066
NCN17,OUT049,1755.312056222041
DRO35,OUT027,1802.0725445627497
FDU27,OUT018,1694.6389063755805
FDY43,OUT027,1972.2701466216165
FDG46,OUT035,1826.7283064254855
DRL49,OUT018,1725.7006941185462
NCB55,OUT049,1733.811719190692
FDK28,OUT049,1875.585906600521
FDO49,OUT045,1711.4756429366394
FDT03,OUT013,1819.320923468882
FDW33,OUT027,1919.9380087702157
FDR02,OUT035,1795.024670564189
FDF50,OUT013,1835.7343048355056
FDA40,OUT018,1695.308717877732
NCT53,OUT018,1745.3787667778406
FDY60,OUT035,1808.5125397044808
FDP44,OUT027,1919.5545559615591
NCQ50,OUT045,1884.5921028786986
NCC30,OUT017,1877.0949774128203
FDQ60,OUT018,1710.727584065135
FDG41,OUT046,1762.8173072409409
FDQ03,OUT046,1839.8074791602282
FDM03,OUT045,1750.111436263757
FDZ51,OUT018,1712.540486397593
DRF51,OUT035,1712.2446980111326
FDF39,OUT017,1893.4148490977093
FDW52,OUT035,1801.143964965662
FDY22,OUT049,1833.3495816019504
FDG14,OUT013,1820.1760622745353
FDA57,OUT017,1743.1556461215164
FDL45,OUT019,1514.9836964629753
FDX28,OUT046,1740.9875079620156
NCQ54,OUT013,1867.0356388243958
FDH40,OUT045,1730.9939103394347
FDU52,OUT035,1833.4705204887143
FDT60,OUT010,1525.229046785146
FDK08,OUT045,1758.8731129939279
FDN04,OUT049,1834.8183259475181
FDE50,OUT013,1845.6708291278449
FDI16,OUT049,1705.0943428390544
FDM50,OUT049,1736.9789750032292
NCV30,OUT049,1752.9437580795982
FDT44,OUT013,1803.0082802492316
FDY60,OUT013,1801.0437121679556
FDT56,OUT017,1741.6268088680424
FDV58,OUT018,1781.1712112711461
FDU04,OUT013,1794.4716479681306
NCN05,OUT027,1884.3313906829724
FDI53,OUT018,1738.4130877989726
FDD34,OUT046,1845.9000720758656
FDW47,OUT027,1816.7911060815045
FDT51,OUT027,1864.6991939681134
FDO27,OUT013,1748.5037363699073
NCQ18,OUT018,1716.6620040780315
NCW05,OUT013,1756.434770676115
FDI15,OUT010,1603.0523942756815
NCH43,OUT010,1574.4867288668447
FDT40,OUT049,1771.1307738602554
NCG19,OUT017,1881.0008265663932
NCM30,OUT035,1755.6135276733687
FDB38,OUT017,1828.9628159071149
FDB22,OUT046,1823.5282020518875
FDC58,OUT046,1731.578696723636
NCI29,OUT013,1794.9230931023
FDA23,OUT010,1522.656308404151
DRG48,OUT013,1782.5049573444608
FDV21,OUT013,1803.4714948147614
NCG18,OUT019,1526.9497863031954
FDG40,OUT045,1693.5122800632178
FDU24,OUT018,1693.2380479440155
FDA22,OUT049,1747.7077090056266
FDY35,OUT046,1727.418418645339
FDJ15,OUT045,1825.6973060983673
NCW18,OUT018,1816.1840495197132
FDK56,OUT018,1768.6377264842872
FDF44,OUT046,1805.9582938331491
FDP51,OUT049,1770.337566502514
FDU22,OUT027,1934.897863447751
FDM28,OUT017,1847.6280502724003
NCL42,OUT046,1897.4272428486481
FDJ15,OUT019,1566.156676245497
FDI32,OUT018,1728.7230831997783
DRL11,OUT046,1761.4128285159911
DRO59,OUT018,1707.7361202384834
FDA07,OUT019,1520.8414373586045
NCO53,OUT013,1797.240795770064
FDO21,OUT045,1895.48880106445
FDW39,OUT045,1802.6410340387397
NCV17,OUT013,1790.1274121088288
FDE22,OUT046,1829.3084246641683
NCB06,OUT018,1738.7743093307909
DRF48,OUT017,1804.7798823687322
FDB05,OUT013,1871.805263521251
FDP28,OUT027,1965.7920488724608
FDP23,OUT046,1800.9910574160629
NCS41,OUT018,1758.274338299133
FDS40,OUT018,1671.195575647655
FDA16,OUT017,1870.6466296096307
FDN20,OUT035,1871.1176149144426
FDF04,OUT027,1971.30674873048
DRG36,OUT018,1733.751302092632
FDW16,OUT018,1704.3820994885093
FDU09,OUT017,1748.384833955499
FDW01,OUT046,1809.9727620332683
FDB15,OUT045,1860.6877826853035
NCJ17,OUT049,1728.6982225756385
NCT18,OUT018,1783.0549900871288
FDG16,OUT018,1773.4518609091717
FDP27,OUT017,1817.1267644736563
FDQ44,OUT027,1929.676528725606
FDL50,OUT027,1907.7738238050401
FDW57,OUT027,1956.0968275451328
FDS34,OUT013,1815.0766203954329
NCV30,OUT035,1774.2747498276528
FDD26,OUT018,1765.7874472745823
FDA03,OUT045,1795.0722719641124
FDS27,OUT018,1765.1807016407763
FDM12,OUT013,1829.8742023986288
NCV42,OUT027,1914.746970260295
NCS41,OUT046,1819.63204019455
FDN56,OUT018,1738.492386736864
DRK59,OUT046,1784.164827731189
NCG18,OUT046,1789.62556505367
NCN26,OUT017,1820.9699954663067
FDI60,OUT027,1843.7103855688465
NCI43,OUT049,1746.1136453937493
NCL17,OUT049,1783.0498518225286
FDQ19,OUT019,1603.0005783137096
FDY43,OUT049,1838.333168630058
FDR36,OUT049,1697.4431132253646
FDJ58,OUT049,1846.7773805741592
DRY23,OUT045,1689.1796080855488
FDK26,OUT027,1920.677364531925
DRH03,OUT045,1749.5376730848225
FDC10,OUT010,1512.7397713926412
